node_id,edges
5808,"[(5808, 1609), (5808, 1760), (5808, 2593), (5808, 2749), (5808, 3351), (5808, 6301), (5808, 7955), (5808, 8988)]"
5809,"[(5809, 1220), (5809, 1967), (5809, 6496), (5809, 8575), (5809, 9401)]"
5810,"[(5810, 1460), (5810, 4425), (5810, 5116), (5810, 8316), (5810, 8671), (5810, 9349)]"
5811,"[(5811, 319), (5811, 1067), (5811, 2336), (5811, 3000)]"
5812,"[(5812, 7018), (5812, 9042)]"
5813,"[(5813, 4239), (5813, 5609), (5813, 7593), (5813, 9422)]"
5814,"[(5814, 981), (5814, 1813), (5814, 3474), (5814, 4284), (5814, 6986), (5814, 7625), (5814, 8398)]"
5815,"[(5815, 4155)]"
5816,"[(5816, 1265), (5816, 6375), (5816, 7655)]"
5817,"[(5817, 419), (5817, 1968), (5817, 4210), (5817, 6127), (5817, 9397)]"
5818,"[(5818, 1327), (5818, 4250), (5818, 5241), (5818, 6627), (5818, 6757), (5818, 8388), (5818, 8547)]"
5819,"[(5819, 588), (5819, 593), (5819, 5851), (5819, 6561)]"
5820,"[(5820, 307), (5820, 1011), (5820, 4378), (5820, 5356), (5820, 6461), (5820, 9319), (5820, 9526)]"
5821,[]
5822,"[(5822, 376), (5822, 670), (5822, 1733), (5822, 1785), (5822, 3010), (5822, 5455), (5822, 7411), (5822, 9415)]"
5823,"[(5823, 877), (5823, 3354), (5823, 3870), (5823, 4371), (5823, 4697), (5823, 5188), (5823, 5861)]"
5824,"[(5824, 171), (5824, 4706), (5824, 6305), (5824, 8359)]"
5825,"[(5825, 2692), (5825, 5826), (5825, 7208), (5825, 9829)]"
5826,"[(5826, 5825)]"
5827,"[(5827, 738), (5827, 2221), (5827, 2412), (5827, 2722), (5827, 3421), (5827, 4084), (5827, 6763), (5827, 8149), (5827, 9093), (5827, 9254), (5827, 9819)]"
5828,"[(5828, 1465), (5828, 3144), (5828, 3738)]"
5829,"[(5829, 2753), (5829, 3821)]"
5830,"[(5830, 5099), (5830, 8388), (5830, 9654)]"
5831,"[(5831, 2314), (5831, 4118), (5831, 7551)]"
5832,"[(5832, 535), (5832, 2598), (5832, 3648), (5832, 4300), (5832, 4606), (5832, 6540)]"
5833,"[(5833, 296), (5833, 528), (5833, 1524), (5833, 4597), (5833, 5472), (5833, 6323), (5833, 7349), (5833, 7611)]"
5834,"[(5834, 1541), (5834, 2771), (5834, 5643), (5834, 5670), (5834, 9273)]"
5835,"[(5835, 5273), (5835, 6859), (5835, 8479)]"
5836,"[(5836, 1941), (5836, 2143), (5836, 6944), (5836, 9028)]"
5837,"[(5837, 1766), (5837, 2307), (5837, 2793), (5837, 4323)]"
5838,"[(5838, 1232), (5838, 4673), (5838, 6177), (5838, 7882), (5838, 9203), (5838, 9610)]"
5839,"[(5839, 3990), (5839, 5358)]"
5840,"[(5840, 4839)]"
5841,"[(5841, 1351), (5841, 5781), (5841, 6126)]"
5842,"[(5842, 2967), (5842, 3933), (5842, 5664), (5842, 9244), (5842, 9932)]"
5843,"[(5843, 1627), (5843, 5333), (5843, 5472), (5843, 6461), (5843, 7235)]"
5844,"[(5844, 4398), (5844, 5164)]"
5845,"[(5845, 4904), (5845, 5876), (5845, 9697)]"
5846,"[(5846, 923), (5846, 2513), (5846, 4902)]"
5847,"[(5847, 1072), (5847, 1351), (5847, 1602), (5847, 5374), (5847, 6575)]"
5848,"[(5848, 718), (5848, 2721), (5848, 4397), (5848, 9970)]"
5849,"[(5849, 864), (5849, 2126), (5849, 4416), (5849, 4705), (5849, 5617), (5849, 5799), (5849, 6829), (5849, 8955)]"
5850,"[(5850, 524), (5850, 2544), (5850, 8940)]"
5851,"[(5851, 97), (5851, 5819), (5851, 6061), (5851, 8543), (5851, 9309)]"
5852,"[(5852, 1306), (5852, 2337), (5852, 4337), (5852, 4987), (5852, 7455), (5852, 7730)]"
5853,"[(5853, 1609), (5853, 3205), (5853, 4747), (5853, 4793), (5853, 6733), (5853, 8599)]"
5854,"[(5854, 1196), (5854, 2268), (5854, 5982), (5854, 6172), (5854, 6749), (5854, 8379)]"
5855,"[(5855, 4493), (5855, 5330), (5855, 8852)]"
5856,"[(5856, 1109), (5856, 3123), (5856, 5970), (5856, 8418), (5856, 8893)]"
5857,"[(5857, 756), (5857, 2868), (5857, 6584), (5857, 7613), (5857, 8083), (5857, 9007)]"
5858,"[(5858, 5292), (5858, 8485)]"
5859,"[(5859, 942), (5859, 5164), (5859, 5171), (5859, 7693), (5859, 8641), (5859, 8766)]"
5860,"[(5860, 6402), (5860, 6874), (5860, 7055), (5860, 8037)]"
5861,"[(5861, 5086), (5861, 5499), (5861, 5798), (5861, 5823), (5861, 6294), (5861, 7465), (5861, 8159), (5861, 8392), (5861, 9459), (5861, 9842)]"
5862,"[(5862, 467), (5862, 6755)]"
5863,"[(5863, 610), (5863, 2151), (5863, 7216)]"
5864,"[(5864, 1649)]"
5865,"[(5865, 241), (5865, 1102), (5865, 2207), (5865, 3012), (5865, 6478), (5865, 8276)]"
5866,"[(5866, 3941), (5866, 4797)]"
5867,"[(5867, 3407), (5867, 6532), (5867, 8713)]"
5868,"[(5868, 277), (5868, 1003), (5868, 1709), (5868, 2419), (5868, 5498)]"
5869,"[(5869, 1212), (5869, 7001), (5869, 7829)]"
5870,"[(5870, 7022), (5870, 9632)]"
5871,"[(5871, 5362), (5871, 6850), (5871, 7271), (5871, 7353), (5871, 9454)]"
5872,"[(5872, 1094), (5872, 2183), (5872, 5214)]"
5873,"[(5873, 128), (5873, 517), (5873, 3218)]"
5874,"[(5874, 808), (5874, 1164), (5874, 3075), (5874, 7111), (5874, 7347)]"
5875,"[(5875, 2545), (5875, 3450), (5875, 6403), (5875, 7045), (5875, 7416), (5875, 8004), (5875, 8410)]"
5876,"[(5876, 1201), (5876, 1891), (5876, 1926), (5876, 5845), (5876, 9039)]"
5877,"[(5877, 528), (5877, 1061), (5877, 1675), (5877, 2557), (5877, 3464), (5877, 4046), (5877, 4078), (5877, 5324), (5877, 6142), (5877, 6854)]"
5878,"[(5878, 283), (5878, 690), (5878, 8245)]"
5879,"[(5879, 297), (5879, 1744), (5879, 1788), (5879, 2437), (5879, 6014), (5879, 6433), (5879, 7770), (5879, 8049)]"
5880,"[(5880, 4314), (5880, 4323), (5880, 7887), (5880, 9165)]"
5881,"[(5881, 4102), (5881, 4293), (5881, 4696), (5881, 7329), (5881, 9790)]"
5882,"[(5882, 2289), (5882, 5273)]"
5883,"[(5883, 3841), (5883, 6821), (5883, 7569), (5883, 9987)]"
5884,"[(5884, 136), (5884, 1912), (5884, 2507), (5884, 3258), (5884, 3587), (5884, 5361)]"
5885,"[(5885, 1328), (5885, 1412), (5885, 3039), (5885, 6279)]"
5886,"[(5886, 541), (5886, 2734), (5886, 2952), (5886, 9137)]"
5887,"[(5887, 6329), (5887, 6452), (5887, 6505), (5887, 9666), (5887, 9682)]"
5888,"[(5888, 706), (5888, 1948), (5888, 2686), (5888, 6652), (5888, 9185)]"
5889,"[(5889, 557), (5889, 1573), (5889, 3628), (5889, 9133), (5889, 9405), (5889, 9826)]"
5890,"[(5890, 6188), (5890, 6273)]"
5891,"[(5891, 2029), (5891, 3511), (5891, 4611), (5891, 4930), (5891, 5245), (5891, 5550), (5891, 6405), (5891, 6599)]"
5892,"[(5892, 4397), (5892, 9202), (5892, 9282)]"
5893,"[(5893, 621), (5893, 2735), (5893, 3044), (5893, 6017), (5893, 7977), (5893, 9151)]"
5894,"[(5894, 1874)]"
5895,"[(5895, 1577), (5895, 2680), (5895, 3396), (5895, 9271), (5895, 9437)]"
5896,"[(5896, 1451), (5896, 1635), (5896, 2319), (5896, 5204)]"
5897,"[(5897, 1174), (5897, 1402), (5897, 2236), (5897, 4609), (5897, 7298), (5897, 8254)]"
5898,"[(5898, 1180), (5898, 1554), (5898, 2337), (5898, 7054), (5898, 7588)]"
5899,"[(5899, 672), (5899, 4660), (5899, 7569), (5899, 9962)]"
5900,"[(5900, 943), (5900, 2118), (5900, 4108), (5900, 5663), (5900, 6103), (5900, 6190), (5900, 9091), (5900, 9186)]"
5901,"[(5901, 941), (5901, 1329), (5901, 2748), (5901, 5497), (5901, 8739)]"
5902,"[(5902, 1213), (5902, 1511), (5902, 2140), (5902, 3614), (5902, 3930), (5902, 7328), (5902, 7997)]"
5903,"[(5903, 3634), (5903, 7815), (5903, 9262)]"
5904,"[(5904, 3073), (5904, 3428), (5904, 6410), (5904, 6766), (5904, 9753), (5904, 9794)]"
5905,"[(5905, 842), (5905, 1337), (5905, 4698), (5905, 8414), (5905, 9496)]"
5906,"[(5906, 855), (5906, 5973), (5906, 6112), (5906, 7013), (5906, 7032), (5906, 8880), (5906, 8962), (5906, 9409)]"
5907,"[(5907, 3129), (5907, 3573), (5907, 6164), (5907, 6382), (5907, 9397), (5907, 9729)]"
5908,"[(5908, 3848), (5908, 4574), (5908, 6142), (5908, 6162)]"
5909,"[(5909, 3349), (5909, 4165), (5909, 7070), (5909, 7560), (5909, 8294)]"
5910,"[(5910, 364), (5910, 3199), (5910, 3684)]"
5911,"[(5911, 123), (5911, 724), (5911, 1907), (5911, 3795), (5911, 3887), (5911, 4536), (5911, 5390), (5911, 6371), (5911, 7159), (5911, 8547)]"
5912,"[(5912, 122), (5912, 2086)]"
5913,"[(5913, 1746), (5913, 2148), (5913, 2191), (5913, 3040), (5913, 3744), (5913, 9155)]"
5914,"[(5914, 2909), (5914, 6340)]"
5915,"[(5915, 991), (5915, 2273), (5915, 4649), (5915, 8210)]"
5916,"[(5916, 728), (5916, 779), (5916, 1129), (5916, 2438), (5916, 2739), (5916, 2787), (5916, 4548), (5916, 6899), (5916, 8233)]"
5917,"[(5917, 1105), (5917, 2151), (5917, 6250), (5917, 9720)]"
5918,"[(5918, 8122), (5918, 8151), (5918, 9216)]"
5919,"[(5919, 505), (5919, 3017), (5919, 8384)]"
5920,"[(5920, 2871), (5920, 4362), (5920, 6209)]"
5921,"[(5921, 575), (5921, 6974)]"
5922,"[(5922, 737), (5922, 837), (5922, 982), (5922, 5509), (5922, 5574), (5922, 5633), (5922, 7248), (5922, 7370), (5922, 8578)]"
5923,"[(5923, 475), (5923, 6275), (5923, 6817), (5923, 8887)]"
5924,"[(5924, 2405), (5924, 5238), (5924, 8550), (5924, 8766), (5924, 9196), (5924, 9605)]"
5925,"[(5925, 1858), (5925, 3058), (5925, 3372), (5925, 6152), (5925, 6299), (5925, 7541)]"
5926,"[(5926, 1431), (5926, 8107)]"
5927,"[(5927, 1457), (5927, 3715), (5927, 3762), (5927, 5672), (5927, 6303), (5927, 9569)]"
5928,"[(5928, 819), (5928, 1453), (5928, 3483), (5928, 5321), (5928, 6943)]"
5929,"[(5929, 2667), (5929, 4747)]"
5930,"[(5930, 679), (5930, 4902), (5930, 5297), (5930, 7852)]"
5931,"[(5931, 2608), (5931, 2770), (5931, 2901), (5931, 3935), (5931, 5254), (5931, 5527), (5931, 6034), (5931, 7287)]"
5932,"[(5932, 2817), (5932, 3879), (5932, 4792), (5932, 5118), (5932, 6973), (5932, 7589), (5932, 8725), (5932, 9432)]"
5933,"[(5933, 3705), (5933, 6878)]"
5934,"[(5934, 1027), (5934, 1949), (5934, 6777), (5934, 9430)]"
5935,"[(5935, 681), (5935, 2626), (5935, 5262)]"
5936,"[(5936, 8747), (5936, 8769)]"
5937,"[(5937, 2898), (5937, 3851), (5937, 3858), (5937, 5328), (5937, 5465), (5937, 6255), (5937, 7025), (5937, 8655)]"
5938,"[(5938, 713), (5938, 2896), (5938, 5170), (5938, 6029), (5938, 7104), (5938, 8271), (5938, 9294)]"
5939,"[(5939, 1598), (5939, 6488), (5939, 6590), (5939, 6693), (5939, 9256)]"
5940,"[(5940, 1214), (5940, 1845), (5940, 4062)]"
5941,"[(5941, 1116), (5941, 1488), (5941, 7075)]"
5942,"[(5942, 1594), (5942, 1755), (5942, 8773)]"
5943,"[(5943, 1046), (5943, 2760), (5943, 6028), (5943, 7260), (5943, 7845)]"
5944,"[(5944, 1891), (5944, 2472), (5944, 6919)]"
5945,"[(5945, 1919), (5945, 6673), (5945, 9538)]"
5946,"[(5946, 1356), (5946, 2334), (5946, 2629)]"
5947,"[(5947, 1122), (5947, 1308), (5947, 1360), (5947, 1516), (5947, 6212), (5947, 7372), (5947, 7945), (5947, 9352), (5947, 9583)]"
5948,"[(5948, 1750), (5948, 2522), (5948, 4281), (5948, 6344), (5948, 6703), (5948, 7417), (5948, 7541), (5948, 7900)]"
5949,"[(5949, 1044), (5949, 1533), (5949, 3482), (5949, 4092), (5949, 4277), (5949, 7029), (5949, 8418)]"
5950,"[(5950, 363), (5950, 2269), (5950, 5765), (5950, 6892), (5950, 8429), (5950, 8703)]"
5951,"[(5951, 1270), (5951, 2633), (5951, 6052), (5951, 6650)]"
5952,"[(5952, 3258), (5952, 6435), (5952, 7934), (5952, 8178), (5952, 8345)]"
5953,"[(5953, 906), (5953, 2222), (5953, 3521), (5953, 4728), (5953, 5470), (5953, 6943), (5953, 7619)]"
5954,"[(5954, 1262), (5954, 4016), (5954, 4811), (5954, 6962), (5954, 7668), (5954, 7942), (5954, 8532), (5954, 8703)]"
5955,"[(5955, 524), (5955, 1668), (5955, 2567), (5955, 4199), (5955, 4963)]"
5956,"[(5956, 1381), (5956, 1396), (5956, 2927), (5956, 3040), (5956, 6715), (5956, 8529), (5956, 9161)]"
5957,"[(5957, 1279), (5957, 3361), (5957, 3416), (5957, 4722), (5957, 7212), (5957, 9820)]"
5958,"[(5958, 1720), (5958, 1750), (5958, 2147), (5958, 4862), (5958, 7884), (5958, 8471), (5958, 9423)]"
5959,"[(5959, 1601), (5959, 4389), (5959, 4834), (5959, 6642), (5959, 8926)]"
5960,"[(5960, 2625), (5960, 4182), (5960, 4327), (5960, 6862)]"
5961,"[(5961, 2700)]"
5962,"[(5962, 1661), (5962, 2884), (5962, 3437), (5962, 3756), (5962, 4060), (5962, 5447), (5962, 6482), (5962, 8559), (5962, 9118)]"
5963,"[(5963, 401), (5963, 512), (5963, 4525), (5963, 5514), (5963, 5616), (5963, 7472)]"
5964,"[(5964, 5308), (5964, 6056), (5964, 7055), (5964, 9341)]"
5965,"[(5965, 87), (5965, 3394), (5965, 3479), (5965, 6280), (5965, 8337), (5965, 9882)]"
5966,"[(5966, 1400), (5966, 2032), (5966, 7547), (5966, 8992)]"
5967,"[(5967, 4777), (5967, 4989), (5967, 8766)]"
5968,"[(5968, 1342), (5968, 1356), (5968, 2242), (5968, 3353), (5968, 7632), (5968, 9228)]"
5969,"[(5969, 2469), (5969, 4897), (5969, 5306), (5969, 9939)]"
5970,"[(5970, 4939), (5970, 5856), (5970, 6296), (5970, 6475), (5970, 7565), (5970, 7907)]"
5971,"[(5971, 300), (5971, 2676), (5971, 3222), (5971, 8719), (5971, 9569), (5971, 9810)]"
5972,"[(5972, 2980), (5972, 4058), (5972, 5104), (5972, 5124), (5972, 5249), (5972, 6379)]"
5973,"[(5973, 1732), (5973, 3087), (5973, 5906), (5973, 6026)]"
5974,"[(5974, 1699), (5974, 4205), (5974, 4652), (5974, 5497), (5974, 7512), (5974, 7753)]"
5975,"[(5975, 128), (5975, 476), (5975, 896), (5975, 3260), (5975, 4065), (5975, 8045), (5975, 8789), (5975, 9514)]"
5976,"[(5976, 1197), (5976, 2660), (5976, 3078), (5976, 5452)]"
5977,"[(5977, 5665), (5977, 6383), (5977, 9569), (5977, 9719)]"
5978,"[(5978, 888), (5978, 4225), (5978, 6433), (5978, 9478)]"
5979,"[(5979, 2201), (5979, 3007), (5979, 7107)]"
5980,"[(5980, 191), (5980, 1229), (5980, 5132)]"
5981,"[(5981, 2467), (5981, 3696), (5981, 9433)]"
5982,"[(5982, 1548), (5982, 1801), (5982, 2616), (5982, 5854), (5982, 5997)]"
5983,"[(5983, 888), (5983, 3714), (5983, 3907), (5983, 4047), (5983, 7273), (5983, 9308)]"
5984,"[(5984, 850), (5984, 1163), (5984, 2949)]"
5985,"[(5985, 2506), (5985, 3003), (5985, 4579), (5985, 5366), (5985, 6582), (5985, 8871), (5985, 9855)]"
5986,"[(5986, 2094), (5986, 3176), (5986, 4693)]"
5987,"[(5987, 639), (5987, 2701), (5987, 3027), (5987, 4696), (5987, 6015), (5987, 6586)]"
5988,"[(5988, 174), (5988, 1147), (5988, 3542), (5988, 6335), (5988, 7113), (5988, 9774)]"
5989,"[(5989, 3010), (5989, 7200), (5989, 7267), (5989, 7353), (5989, 8589)]"
5990,"[(5990, 1280), (5990, 4095)]"
5991,"[(5991, 279), (5991, 1149), (5991, 1327), (5991, 3272), (5991, 4658), (5991, 9468)]"
5992,"[(5992, 639), (5992, 748), (5992, 868), (5992, 1407), (5992, 6607)]"
5993,"[(5993, 2910), (5993, 8161)]"
5994,"[(5994, 1496), (5994, 3626), (5994, 4842), (5994, 8122)]"
5995,"[(5995, 2030), (5995, 2543), (5995, 2591), (5995, 3806), (5995, 4181), (5995, 5078)]"
5996,"[(5996, 726), (5996, 2930), (5996, 3402), (5996, 3559), (5996, 3774), (5996, 4608), (5996, 5234), (5996, 6193), (5996, 6941), (5996, 8792), (5996, 9935)]"
5997,"[(5997, 4752), (5997, 5982), (5997, 8803)]"
5998,"[(5998, 122), (5998, 5483), (5998, 6369)]"
5999,"[(5999, 1109), (5999, 3100), (5999, 8042), (5999, 9778)]"
6000,"[(6000, 6053), (6000, 6503), (6000, 6774), (6000, 6829), (6000, 7925), (6000, 8175)]"
6001,"[(6001, 1554), (6001, 2571), (6001, 3736), (6001, 5790), (6001, 6437), (6001, 8872)]"
6002,"[(6002, 1793), (6002, 3198), (6002, 3978), (6002, 5485), (6002, 6096), (6002, 7963)]"
6003,"[(6003, 1042), (6003, 6095)]"
6004,"[(6004, 4472), (6004, 4588), (6004, 8055), (6004, 8416)]"
6005,"[(6005, 4938), (6005, 5697), (6005, 7413)]"
6006,"[(6006, 4531), (6006, 5129), (6006, 7979), (6006, 9379)]"
6007,"[(6007, 781), (6007, 899), (6007, 5701), (6007, 7504), (6007, 7997), (6007, 8168), (6007, 9890)]"
6008,"[(6008, 3724), (6008, 3840), (6008, 6865)]"
6009,"[(6009, 1654), (6009, 8244), (6009, 9607)]"
6010,"[(6010, 3537)]"
6011,"[(6011, 414), (6011, 6975), (6011, 9964)]"
6012,"[(6012, 1196), (6012, 3402), (6012, 3550), (6012, 5033)]"
6013,"[(6013, 392), (6013, 947), (6013, 1466), (6013, 2946), (6013, 8043), (6013, 8733), (6013, 9001)]"
6014,"[(6014, 825), (6014, 3214), (6014, 3355), (6014, 4805), (6014, 5636), (6014, 5879), (6014, 7259), (6014, 7961), (6014, 8030), (6014, 9405)]"
6015,"[(6015, 5987), (6015, 7886)]"
6016,"[(6016, 2529), (6016, 3203), (6016, 8318)]"
6017,"[(6017, 616), (6017, 1328), (6017, 2673), (6017, 3904), (6017, 5893), (6017, 7583), (6017, 7887), (6017, 9868)]"
6018,"[(6018, 1867), (6018, 2966), (6018, 4198), (6018, 5781), (6018, 7025), (6018, 8999)]"
6019,"[(6019, 924), (6019, 1363), (6019, 3301), (6019, 3315), (6019, 3563), (6019, 7157), (6019, 7160), (6019, 7744), (6019, 8954)]"
6020,"[(6020, 1665), (6020, 6660), (6020, 7111)]"
6021,"[(6021, 2924), (6021, 6235), (6021, 6319), (6021, 7781), (6021, 9652), (6021, 9899)]"
6022,"[(6022, 754), (6022, 3476), (6022, 5249), (6022, 6234), (6022, 7911)]"
6023,"[(6023, 519), (6023, 1004), (6023, 8305), (6023, 9414)]"
6024,"[(6024, 3055)]"
6025,"[(6025, 546), (6025, 3596), (6025, 4000), (6025, 7715), (6025, 7947)]"
6026,"[(6026, 1420), (6026, 2639), (6026, 3417), (6026, 3473), (6026, 5476), (6026, 5973), (6026, 8070), (6026, 8504), (6026, 8594)]"
6027,"[(6027, 1264), (6027, 3658), (6027, 5474), (6027, 5723), (6027, 7467)]"
6028,"[(6028, 418), (6028, 1474), (6028, 1619), (6028, 4856), (6028, 5943), (6028, 8078), (6028, 8521), (6028, 8998), (6028, 9847)]"
6029,"[(6029, 308), (6029, 4372), (6029, 5938), (6029, 6843)]"
6030,"[(6030, 1611), (6030, 4512), (6030, 6233), (6030, 8188)]"
6031,"[(6031, 625), (6031, 965), (6031, 1951), (6031, 2778), (6031, 3575), (6031, 4081)]"
6032,"[(6032, 6627)]"
6033,"[(6033, 2214), (6033, 3379), (6033, 3561), (6033, 9496)]"
6034,"[(6034, 117), (6034, 1149), (6034, 1189), (6034, 3143), (6034, 3856), (6034, 5779), (6034, 5931), (6034, 6196), (6034, 7589), (6034, 8222), (6034, 9832)]"
6035,"[(6035, 1512), (6035, 2460), (6035, 5378), (6035, 6353), (6035, 7037), (6035, 8448), (6035, 8471)]"
6036,"[(6036, 1093), (6036, 2187), (6036, 3143), (6036, 6523), (6036, 9903)]"
6037,"[(6037, 1843), (6037, 3117), (6037, 4878), (6037, 8859), (6037, 9160), (6037, 9500)]"
6038,"[(6038, 469), (6038, 2061), (6038, 4700), (6038, 4727)]"
6039,"[(6039, 4071), (6039, 4737), (6039, 5231), (6039, 6274), (6039, 9707)]"
6040,"[(6040, 1734)]"
6041,"[(6041, 2854), (6041, 5083), (6041, 6142), (6041, 7924), (6041, 8391), (6041, 9951)]"
6042,"[(6042, 3130), (6042, 3806), (6042, 3913), (6042, 5301), (6042, 5561), (6042, 6112), (6042, 8252), (6042, 9427)]"
6043,"[(6043, 147), (6043, 429), (6043, 7137), (6043, 9599)]"
6044,"[(6044, 456), (6044, 1812), (6044, 9562)]"
6045,"[(6045, 1313), (6045, 2776), (6045, 3298), (6045, 4112), (6045, 6968), (6045, 7301)]"
6046,"[(6046, 658), (6046, 805), (6046, 1288), (6046, 1506), (6046, 2047), (6046, 2980), (6046, 4452), (6046, 4826), (6046, 7431)]"
6047,"[(6047, 3080), (6047, 3640), (6047, 4874), (6047, 5429), (6047, 6822), (6047, 9348), (6047, 9418)]"
6048,"[(6048, 79), (6048, 1374), (6048, 1922), (6048, 3010), (6048, 3229), (6048, 3555)]"
6049,"[(6049, 1043), (6049, 3689), (6049, 6674), (6049, 7312)]"
6050,"[(6050, 383), (6050, 416), (6050, 2293), (6050, 3898), (6050, 5598)]"
6051,"[(6051, 3419), (6051, 3778), (6051, 4764), (6051, 5406), (6051, 9575)]"
6052,"[(6052, 1491), (6052, 2557), (6052, 5534), (6052, 5951), (6052, 6870), (6052, 7231), (6052, 8354), (6052, 8589)]"
6053,"[(6053, 2908), (6053, 6000), (6053, 6580), (6053, 7030), (6053, 8040)]"
6054,"[(6054, 1773), (6054, 1809), (6054, 6721), (6054, 8154)]"
6055,"[(6055, 889), (6055, 1338), (6055, 2653), (6055, 2781), (6055, 4638), (6055, 7052), (6055, 7880), (6055, 7940), (6055, 8185), (6055, 8976)]"
6056,"[(6056, 1985), (6056, 3209), (6056, 4699), (6056, 5964), (6056, 6373), (6056, 6757), (6056, 7208), (6056, 8266), (6056, 9718)]"
6057,"[(6057, 1467), (6057, 2880), (6057, 3226), (6057, 5400), (6057, 7417), (6057, 8043), (6057, 8406), (6057, 8796)]"
6058,"[(6058, 1836), (6058, 2143), (6058, 2786), (6058, 2910), (6058, 2921), (6058, 4021), (6058, 7888), (6058, 8526), (6058, 9608)]"
6059,"[(6059, 382), (6059, 6270), (6059, 6568), (6059, 7021), (6059, 8632)]"
6060,"[(6060, 6404), (6060, 6884), (6060, 7774), (6060, 7790)]"
6061,"[(6061, 1802), (6061, 2729), (6061, 4543), (6061, 5632), (6061, 5769), (6061, 5851), (6061, 6684), (6061, 7691)]"
6062,"[(6062, 3387), (6062, 6879), (6062, 7869), (6062, 8705), (6062, 9822)]"
6063,"[(6063, 111), (6063, 989), (6063, 1823), (6063, 3750), (6063, 4945), (6063, 5376), (6063, 9514), (6063, 9902)]"
6064,"[(6064, 1588), (6064, 5241)]"
6065,"[(6065, 2705), (6065, 8096)]"
6066,"[(6066, 3107), (6066, 3311), (6066, 5659), (6066, 9710)]"
6067,"[(6067, 1217), (6067, 2750), (6067, 3299), (6067, 5094), (6067, 6315)]"
6068,"[(6068, 80), (6068, 1541), (6068, 2210), (6068, 3758), (6068, 7238)]"
6069,"[(6069, 1380), (6069, 4242), (6069, 6293), (6069, 7982), (6069, 8150)]"
6070,"[(6070, 2303), (6070, 7389), (6070, 8135), (6070, 8759)]"
6071,"[(6071, 1090), (6071, 2633), (6071, 3842)]"
6072,"[(6072, 2545), (6072, 5390), (6072, 6254), (6072, 6939), (6072, 8996)]"
6073,"[(6073, 8099)]"
6074,"[(6074, 101), (6074, 385), (6074, 535), (6074, 1170), (6074, 2800), (6074, 7173), (6074, 7817), (6074, 9857)]"
6075,"[(6075, 5511), (6075, 7931), (6075, 9353)]"
6076,"[(6076, 3330), (6076, 3441), (6076, 5567), (6076, 7057), (6076, 7425)]"
6077,"[(6077, 571), (6077, 833), (6077, 1829), (6077, 6615), (6077, 8241), (6077, 8433)]"
6078,"[(6078, 8692)]"
6079,"[(6079, 547), (6079, 2296), (6079, 6204)]"
6080,"[(6080, 5662), (6080, 5665), (6080, 6469)]"
6081,"[(6081, 4970), (6081, 8456), (6081, 9935)]"
6082,"[(6082, 1192), (6082, 3025), (6082, 4658), (6082, 9349)]"
6083,"[(6083, 428), (6083, 1119), (6083, 3014), (6083, 3358), (6083, 5729), (6083, 6361), (6083, 7643), (6083, 9715)]"
6084,"[(6084, 72), (6084, 567), (6084, 5351), (6084, 5557), (6084, 6560)]"
6085,"[(6085, 1042), (6085, 1438), (6085, 3950), (6085, 4415), (6085, 4744), (6085, 6815), (6085, 7349), (6085, 8506), (6085, 8901)]"
6086,"[(6086, 312), (6086, 2430), (6086, 3012), (6086, 4193), (6086, 8493), (6086, 9443)]"
6087,"[(6087, 1444), (6087, 1942), (6087, 2819), (6087, 3654), (6087, 6415)]"
6088,"[(6088, 1955), (6088, 2870), (6088, 5094), (6088, 6983), (6088, 8650), (6088, 9375)]"
6089,"[(6089, 6666), (6089, 8228), (6089, 9774), (6089, 9797)]"
6090,"[(6090, 1252), (6090, 1498), (6090, 4326), (6090, 4739), (6090, 6526), (6090, 8005), (6090, 8314)]"
6091,"[(6091, 168), (6091, 1026), (6091, 3218), (6091, 5799), (6091, 6792), (6091, 8794)]"
6092,"[(6092, 1554), (6092, 1798), (6092, 4346), (6092, 8751)]"
6093,"[(6093, 142), (6093, 258), (6093, 537), (6093, 4926), (6093, 7294)]"
6094,"[(6094, 1321), (6094, 1689), (6094, 1751), (6094, 2432), (6094, 4703), (6094, 5577), (6094, 6145), (6094, 6175), (6094, 7972), (6094, 8022), (6094, 8190)]"
6095,"[(6095, 1093), (6095, 1256), (6095, 2168), (6095, 5452), (6095, 6003), (6095, 6559), (6095, 8790)]"
6096,"[(6096, 3821), (6096, 6002), (6096, 6371), (6096, 7000), (6096, 7639), (6096, 8073)]"
6097,"[(6097, 3143), (6097, 3447), (6097, 7530), (6097, 7806), (6097, 7930)]"
6098,"[(6098, 2032), (6098, 5789)]"
6099,"[(6099, 1032), (6099, 1736), (6099, 2111), (6099, 2267), (6099, 3152), (6099, 4073), (6099, 8305), (6099, 8629), (6099, 9395), (6099, 9881)]"
